GeneID	MeanExpLev	Period	Phase	Beta	pMMC-Beta
HanXRQChr08g0211601	4.8344E-02	2.0500E+01	-8.2000E-01	3.0122E-02	1.0920E-01
HanXRQChr16g0497761	3.9305E-02	2.3700E+01	-7.5840E+00	2.2658E-02	1.0927E-01
HanXRQChr11g0337361	1.1244E+02	2.3000E+01	3.6800E+00	1.4507E+01	1.0932E-01
HanXRQChr11g0333251	7.0931E-01	2.3200E+01	6.2640E+00	6.3927E-01	1.0932E-01
HanXRQChr17g0553871	1.7183E-01	2.2100E+01	-1.0829E+01	6.1222E-02	1.0932E-01
HanXRQChr15g0467511	6.5528E-03	2.4400E+01	-7.3200E+00	9.6946E-03	1.0933E-01
HanXRQChr04g0096551	1.6634E+00	2.1900E+01	-8.7600E-01	4.7065E-01	1.0938E-01
HanXRQChr02g0031491	7.1220E+01	2.5600E+01	1.0496E+01	3.4541E+00	1.0940E-01
HanXRQChr09g0273161	1.4693E+01	2.5500E+01	-1.0965E+01	1.2846E+01	1.0941E-01
HanXRQChr16g0501981	8.5865E-01	2.7200E+01	-1.0880E+01	4.6250E-01	1.0944E-01
HanXRQChr09g0246401	4.6694E-02	2.2500E+01	8.5500E+00	3.6867E-02	1.0945E-01
HanXRQChr17g0559841	9.8835E-02	2.2400E+01	8.9600E+00	4.8179E-02	1.0946E-01
HanXRQChr09g0252881	2.3657E-02	2.4400E+01	9.7600E+00	2.0967E-02	1.0946E-01
HanXRQChr05g0162291	1.5775E-02	2.4600E+01	7.3800E-01	1.4170E-02	1.0949E-01
HanXRQChr15g0473471	1.2628E+01	2.1300E+01	4.8990E+00	1.0542E+00	1.0952E-01
HanXRQChr17g0567961	5.0891E-01	2.7500E+01	-9.3500E+00	1.3146E-01	1.0960E-01
HanXRQChr03g0069611	7.1026E-02	2.3200E+01	3.4800E+00	3.0920E-02	1.0966E-01
HanXRQChr03g0068051	8.5198E-02	2.5800E+01	7.4820E+00	5.6200E-02	1.0968E-01
HanXRQChr01g0029291	9.7517E-01	2.3500E+01	7.0500E-01	1.6124E-01	1.0977E-01
HanXRQChr09g0268171	2.0917E-01	2.2700E+01	6.3560E+00	4.8003E-02	1.0979E-01
HanXRQChr08g0218501	1.2763E+01	2.5900E+01	-1.0101E+01	7.0817E-01	1.0981E-01
HanXRQChr13g0408681	1.1853E+02	2.3100E+01	-8.3160E+00	7.5519E+00	1.0991E-01
HanXRQChr01g0021291	2.1717E-03	2.1200E+01	9.5400E+00	4.3508E-03	1.0992E-01
HanXRQChr03g0093301	9.9504E-02	2.4900E+01	-1.0707E+01	9.0885E-02	1.0992E-01
HanXRQChr04g0117961	3.6533E-01	2.5500E+01	1.1475E+01	1.3352E-01	1.0995E-01
HanXRQChr13g0392321	1.5806E+01	2.5300E+01	-1.0626E+01	1.1391E+00	1.0997E-01
HanXRQChr09g0274671	6.8966E+00	2.2000E+01	-1.1000E+00	6.7769E-01	1.0997E-01
HanXRQChr09g0261721	2.7634E+00	2.4900E+01	8.4660E+00	3.8749E-01	1.0997E-01
HanXRQChr03g0065801	5.3426E+01	2.1600E+01	3.2400E+00	6.2623E+00	1.1008E-01
HanXRQChr03g0079101	9.6871E-02	2.5800E+01	-9.2880E+00	4.9285E-02	1.1009E-01
HanXRQChr16g0513921	1.4709E-01	2.0800E+01	5.8240E+00	4.4258E-02	1.1009E-01
HanXRQChr01g0001751	2.4228E+01	2.2000E+01	7.0400E+00	1.2417E+00	1.1012E-01
HanXRQChr06g0181951	1.9646E+01	2.2200E+01	6.2160E+00	1.5809E+00	1.1019E-01
HanXRQChr02g0039191	2.4596E-01	2.4900E+01	4.2330E+00	8.1918E-02	1.1022E-01
HanXRQChr13g0423051	9.3887E+00	2.3600E+01	3.7760E+00	1.4367E+00	1.1023E-01
HanXRQChr13g0402271	7.4683E-01	2.3600E+01	1.0620E+01	8.6057E-02	1.1024E-01
HanXRQChr04g0113081	9.1569E+00	2.3400E+01	2.3400E-01	1.1508E+00	1.1025E-01
HanXRQChr13g0388571	7.6080E+00	2.6300E+01	-1.1309E+01	1.3254E+00	1.1025E-01
HanXRQChr02g0033511	2.4568E-01	2.1200E+01	8.9040E+00	9.9398E-02	1.1027E-01
HanXRQChr11g0343291	3.2408E-01	2.5700E+01	-7.7100E+00	6.5831E-02	1.1033E-01
HanXRQChr14g0448081	7.1532E+01	2.2400E+01	4.0320E+00	7.6038E+00	1.1035E-01
HanXRQChr04g0094821	1.0714E+01	2.2600E+01	-1.5820E+00	2.9158E+00	1.1044E-01
HanXRQChr02g0050681	1.1894E+01	2.1100E+01	-8.4400E+00	3.8042E+00	1.1046E-01
HanXRQChr02g0059251	1.9747E-02	2.2800E+01	5.2440E+00	2.4017E-02	1.1051E-01
HanXRQChr16g0511561	1.6495E-02	2.0500E+01	8.4050E+00	1.4310E-02	1.1055E-01
HanXRQChr16g0504761	1.7959E-01	2.7000E+01	5.1300E+00	7.7145E-02	1.1055E-01
HanXRQChr07g0195751	3.4539E+01	2.0500E+01	7.3800E+00	2.5502E+00	1.1056E-01
HanXRQChr17g0564471	2.3790E+00	2.3100E+01	3.2340E+00	5.0981E-01	1.1056E-01
HanXRQChr16g0530291	3.3399E+00	2.2200E+01	3.9960E+00	4.6139E-01	1.1056E-01
HanXRQChr16g0508421	3.5269E-03	2.1200E+01	-1.9080E+00	5.0757E-03	1.1057E-01
HanXRQChr09g0267531	2.5887E+01	2.2600E+01	9.7180E+00	2.3774E+00	1.1062E-01
HanXRQChr02g0052441	2.4274E-02	2.4100E+01	9.6400E-01	2.3181E-02	1.1063E-01
HanXRQChr11g0341501	7.6820E-02	2.2500E+01	-6.9750E+00	4.4749E-02	1.1066E-01
HanXRQChr13g0413341	7.0709E-02	2.0600E+01	-7.6220E+00	3.4250E-02	1.1069E-01
HanXRQChr03g0081761	8.4168E-03	2.1000E+01	2.1000E+00	8.0046E-03	1.1071E-01
HanXRQChr12g0367201	3.7924E+00	2.1200E+01	1.0600E+00	4.0399E-01	1.1073E-01
HanXRQChr17g0559591	4.0184E-01	2.7200E+01	-1.0608E+01	1.5757E-01	1.1076E-01
HanXRQChr12g0365871	1.8587E+01	2.3200E+01	1.1368E+01	1.1500E+00	1.1081E-01
HanXRQChr08g0227061	6.4090E-03	2.1700E+01	1.0199E+01	7.0724E-03	1.1083E-01
HanXRQChr02g0043661	9.4068E-01	2.7500E+01	-1.0725E+01	2.0110E-01	1.1083E-01
HanXRQChr05g0152051	1.3324E+01	2.0400E+01	-2.6520E+00	8.7160E-01	1.1084E-01
HanXRQChr14g0451341	7.2076E-02	2.3700E+01	0.0000E+00	3.8770E-02	1.1086E-01
HanXRQChr07g0187301	6.3456E-02	2.4900E+01	1.1952E+01	3.3006E-02	1.1087E-01
HanXRQChr16g0497821	2.4631E-01	2.7100E+01	-7.5880E+00	5.7641E-02	1.1087E-01
HanXRQChr01g0020291	1.4983E-01	2.6700E+01	-9.6120E+00	4.2136E-02	1.1088E-01
HanXRQChr10g0277851	6.9367E-01	2.7600E+01	-1.1040E+01	9.6615E-02	1.1099E-01
HanXRQChr15g0490011	7.3667E+01	2.4700E+01	-1.0127E+01	4.1948E+00	1.1102E-01
HanXRQChr08g0219931	3.9229E+01	2.5700E+01	-1.0537E+01	1.6453E+00	1.1114E-01
HanXRQChr16g0517021	1.9189E+00	2.2600E+01	3.6160E+00	4.8219E-01	1.1116E-01
HanXRQChr11g0322171	7.6653E-01	2.1300E+01	-3.4080E+00	2.2804E-01	1.1130E-01
HanXRQChr11g0350331	6.2698E-02	2.0700E+01	-4.9680E+00	4.2311E-02	1.1141E-01
HanXRQChr16g0529741	2.2492E+01	2.3100E+01	-7.6230E+00	4.6792E+00	1.1144E-01
HanXRQChr03g0090041	2.0352E-02	2.4000E+01	1.2000E+00	2.3240E-02	1.1148E-01
HanXRQChr03g0085501	3.6353E-02	2.5900E+01	-1.1137E+01	3.1396E-02	1.1149E-01
HanXRQChr16g0526621	2.8076E-01	2.2800E+01	7.5240E+00	9.5374E-02	1.1152E-01
HanXRQChr05g0137431	2.1048E-01	2.4600E+01	-6.8880E+00	6.2652E-02	1.1159E-01
HanXRQChr07g0198291	5.7051E-01	2.0100E+01	8.0400E-01	1.5362E-01	1.1161E-01
HanXRQChr12g0361561	5.4172E+00	2.4400E+01	0.0000E+00	1.3586E+00	1.1164E-01
HanXRQChr04g0115031	3.4525E-02	2.2200E+01	-2.2200E+00	2.7280E-02	1.1166E-01
HanXRQChr13g0392401	2.9675E+01	2.2500E+01	4.2750E+00	5.7966E+00	1.1167E-01
HanXRQChr14g0459221	3.8614E+00	2.5800E+01	1.2900E+01	3.9381E-01	1.1168E-01
HanXRQChr14g0447941	3.5123E+00	2.7500E+01	-1.1275E+01	6.9613E-01	1.1171E-01
HanXRQChr11g0342061	6.9625E-01	2.3400E+01	3.5100E+00	1.2349E-01	1.1178E-01
HanXRQChr17g0534701	5.0830E-02	2.6600E+01	-1.0374E+01	2.4789E-02	1.1178E-01
HanXRQChr03g0078561	3.6630E-03	2.1300E+01	6.3900E+00	6.2049E-03	1.1182E-01
HanXRQChr14g0462871	1.0416E+00	2.2100E+01	1.1050E+00	3.2773E-01	1.1186E-01
HanXRQChr15g0480371	3.7823E-02	2.3300E+01	1.1650E+01	1.9121E-02	1.1188E-01
HanXRQChr05g0156651	2.3082E-01	2.1500E+01	-9.2450E+00	6.7073E-02	1.1188E-01
HanXRQChr12g0354371	2.8686E-01	2.5900E+01	9.0650E+00	8.5198E-02	1.1190E-01
HanXRQChr03g0091421	3.9947E-01	2.3300E+01	8.1550E+00	1.8501E-01	1.1191E-01
HanXRQChr10g0315281	3.8581E-01	2.1800E+01	-9.8100E+00	9.1525E-02	1.1194E-01
HanXRQChr03g0083631	8.1587E+00	2.3500E+01	7.9900E+00	2.5489E+00	1.1196E-01
HanXRQChr05g0132231	7.7376E-01	2.1700E+01	1.7360E+00	1.2846E-01	1.1200E-01
HanXRQChr01g0030311	3.6887E-02	2.6600E+01	5.8520E+00	2.9675E-02	1.1207E-01
HanXRQChr06g0171431	2.0570E-02	2.1500E+01	-9.8900E+00	1.9214E-02	1.1208E-01
HanXRQChr01g0030091	2.3953E+00	2.5600E+01	-6.9120E+00	2.7475E-01	1.1209E-01
HanXRQChr05g0140071	1.4135E+00	2.5800E+01	-1.2642E+01	2.2058E-01	1.1211E-01
HanXRQChr11g0335811	8.3062E-01	2.1600E+01	3.4560E+00	3.4194E-01	1.1216E-01
HanXRQChr05g0156441	6.0276E-01	2.6200E+01	-1.1528E+01	9.9385E-02	1.1216E-01
HanXRQChr02g0051841	4.8755E-01	2.2900E+01	5.7250E+00	2.1972E-01	1.1221E-01
HanXRQChr11g0341421	2.7675E-01	2.4000E+01	1.0080E+01	7.3985E-02	1.1221E-01
HanXRQChr07g0197981	1.0083E+01	2.3400E+01	9.3600E+00	8.2853E-01	1.1223E-01
HanXRQChr14g0442261	2.4561E-01	2.2400E+01	-1.1200E+00	5.8410E-02	1.1224E-01
HanXRQChr05g0141921	2.1890E-02	2.7800E+01	1.3066E+01	1.8559E-02	1.1227E-01
HanXRQChr17g0539461	2.9862E+02	2.5400E+01	2.0320E+00	1.9772E+01	1.1228E-01
HanXRQChr09g0265751	1.7387E+01	2.2900E+01	-7.7860E+00	3.8360E+00	1.1230E-01
HanXRQChr13g0404211	2.3253E+01	2.1200E+01	6.3600E+00	2.1481E+00	1.1231E-01
HanXRQChr02g0044151	4.0583E+00	2.4900E+01	5.4780E+00	1.6451E+00	1.1236E-01
HanXRQChr09g0276121	5.9382E+00	2.6200E+01	-1.1528E+01	4.4878E-01	1.1240E-01
HanXRQChr03g0089511	1.7220E+00	2.7900E+01	5.5800E+00	5.7252E-01	1.1247E-01
HanXRQChr16g0531211	4.5881E+00	2.1000E+01	5.0400E+00	3.9993E-01	1.1252E-01
HanXRQChr16g0513241	1.0794E+01	2.1400E+01	1.2840E+00	1.2565E+00	1.1252E-01
HanXRQChr16g0500221	8.4700E+00	2.3500E+01	1.1750E+00	9.0409E-01	1.1259E-01
HanXRQChr16g0499701	1.2093E+00	2.4000E+01	3.8400E+00	2.2008E-01	1.1260E-01
HanXRQChr09g0254491	2.3415E-01	2.4200E+01	-9.1960E+00	8.9279E-02	1.1261E-01
HanXRQChr01g0027931	8.5999E+01	2.4700E+01	2.9640E+00	5.2722E+00	1.1273E-01
HanXRQChr05g0158801	1.4867E-01	2.3700E+01	7.8210E+00	4.0739E-02	1.1282E-01
HanXRQChr01g0013301	1.3560E+01	2.2100E+01	5.0830E+00	1.3190E+00	1.1283E-01
HanXRQChr04g0118591	1.1246E+02	2.5100E+01	4.7690E+00	8.2693E+00	1.1284E-01
HanXRQChr16g0519781	6.9617E-02	2.4000E+01	9.6000E+00	3.3381E-02	1.1284E-01
HanXRQChr09g0270091	1.4337E-02	2.1800E+01	7.6300E+00	1.6572E-02	1.1288E-01
HanXRQChr03g0083271	3.5441E+00	2.0900E+01	8.7780E+00	5.4556E-01	1.1289E-01
HanXRQChr17g0552221	3.3286E+00	2.0300E+01	3.6540E+00	2.9864E-01	1.1297E-01
HanXRQChr15g0470761	1.6134E-01	2.2300E+01	6.0210E+00	6.9046E-02	1.1299E-01
HanXRQChr05g0131071	9.9686E-01	2.0300E+01	8.9320E+00	1.5906E-01	1.1311E-01
HanXRQChr16g0505391	1.7028E+01	2.5100E+01	-5.0200E-01	8.6786E-01	1.1316E-01
HanXRQChr13g0396271	1.7087E+01	2.2300E+01	3.1220E+00	1.7877E+00	1.1317E-01
HanXRQChr14g0431141	3.9091E+01	2.2400E+01	1.1200E+00	1.5721E+00	1.1320E-01
HanXRQChr06g0183381	7.2530E+01	2.1500E+01	3.0100E+00	3.9349E+00	1.1331E-01
HanXRQChr17g0566481	1.9682E+00	2.6000E+01	-7.8000E+00	2.5762E-01	1.1331E-01
HanXRQChr05g0149711	3.9035E+01	2.1800E+01	3.2700E+00	3.1577E+00	1.1332E-01
HanXRQChr13g0389201	1.0188E-02	2.0500E+01	3.0750E+00	9.6488E-03	1.1333E-01
HanXRQChr10g0286131	3.1091E-01	2.3100E+01	9.4710E+00	8.0489E-02	1.1334E-01
HanXRQChr14g0455411	3.3863E+00	2.7300E+01	2.7300E+00	6.2254E-01	1.1336E-01
HanXRQChr10g0300931	1.0116E-01	2.6600E+01	-1.1438E+01	4.7222E-02	1.1341E-01
HanXRQChr16g0498161	1.1277E+00	2.2900E+01	2.7480E+00	2.2143E-01	1.1346E-01
HanXRQChr06g0170451	2.4642E+01	2.3200E+01	-8.8160E+00	2.6520E+00	1.1357E-01
HanXRQChr05g0136841	3.7575E-01	2.7700E+01	-8.8640E+00	7.9491E-02	1.1357E-01
HanXRQChr11g0321001	3.7174E+02	2.2700E+01	-1.3620E+00	6.5656E+01	1.1361E-01
HanXRQChr11g0323991	1.5030E-01	2.4900E+01	3.2370E+00	5.6363E-02	1.1370E-01
HanXRQChr12g0380381	1.7720E-01	2.4200E+01	8.9540E+00	5.2647E-02	1.1374E-01
HanXRQChr16g0521841	2.9615E-02	2.7700E+01	-1.0803E+01	2.4343E-02	1.1376E-01
HanXRQChr14g0442421	3.9701E+00	2.0400E+01	-6.1200E-01	3.7759E-01	1.1378E-01
HanXRQChr09g0242381	2.7108E-01	2.0200E+01	4.2420E+00	1.1608E-01	1.1378E-01
HanXRQChr02g0044011	4.1136E+01	2.1000E+01	1.2600E+00	4.8384E+00	1.1391E-01
HanXRQChr15g0470941	3.9004E-02	2.5400E+01	1.1176E+01	2.3537E-02	1.1397E-01
HanXRQChr12g0356771	6.5446E+00	2.2000E+01	3.7400E+00	6.9875E-01	1.1397E-01
HanXRQChr08g0236431	2.6923E-02	2.2600E+01	1.5820E+00	2.1530E-02	1.1398E-01
HanXRQChr05g0161751	4.2988E+00	2.6200E+01	-9.9560E+00	5.9619E-01	1.1402E-01
HanXRQChr09g0238401	2.8073E+00	2.2900E+01	3.4350E+00	3.3685E-01	1.1410E-01
HanXRQChr03g0079601	2.3662E+01	2.6100E+01	-1.0962E+01	1.9433E+00	1.1411E-01
HanXRQChr01g0029511	1.0599E+00	2.3600E+01	7.0800E-01	1.8852E-01	1.1411E-01
HanXRQChr02g0037081	5.1861E-02	2.0700E+01	1.6560E+00	3.6676E-02	1.1412E-01
HanXRQChr08g0223291	1.1883E+01	2.2500E+01	5.8500E+00	1.4943E+00	1.1413E-01
HanXRQChr03g0087531	7.4370E-03	2.6000E+01	-8.8400E+00	9.8391E-03	1.1414E-01
HanXRQChr10g0311211	1.8705E-02	2.5000E+01	5.2500E+00	1.4772E-02	1.1421E-01
HanXRQChr04g0097471	5.0677E-01	2.5000E+01	-1.1500E+01	1.3029E-01	1.1422E-01
HanXRQChr05g0151351	5.2137E-01	2.7900E+01	-7.8120E+00	1.0331E-01	1.1425E-01
HanXRQChr15g0492151	1.3463E+00	2.2800E+01	5.4720E+00	3.0504E-01	1.1425E-01
HanXRQChr10g0314441	2.5364E-02	2.3100E+01	1.8480E+00	1.6401E-02	1.1429E-01
HanXRQChr04g0103391	6.1183E+00	2.2700E+01	-4.7670E+00	1.1743E+00	1.1430E-01
HanXRQChr04g0107021	2.6580E+00	2.0700E+01	-4.1400E+00	5.2862E-01	1.1431E-01
HanXRQChr10g0295791	1.7343E-03	2.6600E+01	-1.3034E+01	3.6113E-03	1.1431E-01
HanXRQChr14g0458671	9.8346E-01	2.4400E+01	9.5160E+00	2.0999E-01	1.1439E-01
HanXRQChr13g0400661	6.1946E+01	2.6300E+01	9.7310E+00	2.7929E+00	1.1442E-01
HanXRQChr06g0165761	7.0793E+01	2.3000E+01	4.8300E+00	5.3295E+00	1.1445E-01
HanXRQChr04g0098141	6.6787E-01	2.3300E+01	-6.5240E+00	1.2190E-01	1.1452E-01
HanXRQChr11g0335321	2.0516E-01	2.4300E+01	-1.4580E+00	6.2008E-02	1.1460E-01
HanXRQChr04g0117081	7.4727E-01	2.4700E+01	-5.1870E+00	1.8747E-01	1.1463E-01
HanXRQChr16g0513581	6.1024E+00	2.2600E+01	3.3900E+00	3.3683E-01	1.1463E-01
HanXRQChr09g0240901	3.4280E-01	2.0500E+01	-5.5350E+00	8.1308E-02	1.1463E-01
HanXRQChr12g0359471	2.1479E+00	2.3000E+01	4.3700E+00	3.7822E-01	1.1465E-01
HanXRQChr16g0524521	2.9211E+01	2.3700E+01	-3.0810E+00	1.9144E+00	1.1466E-01
HanXRQChr16g0515161	3.5844E-01	2.1700E+01	-8.6800E-01	7.4800E-02	1.1468E-01
HanXRQChr01g0005051	5.9703E-01	2.1900E+01	-7.6650E+00	3.2287E-01	1.1472E-01
HanXRQChr07g0200081	2.0830E-01	2.1500E+01	0.0000E+00	1.0285E-01	1.1473E-01
HanXRQChr04g0094431	7.4616E+01	2.0300E+01	-2.0300E-01	4.4747E+00	1.1474E-01
HanXRQChr16g0525991	3.6298E-02	2.0800E+01	-3.1200E+00	2.2678E-02	1.1477E-01
HanXRQChr04g0123741	2.1291E+01	2.0300E+01	5.8870E+00	1.8017E+00	1.1478E-01
HanXRQChr05g0154341	2.2634E+01	2.5500E+01	1.2495E+01	1.2621E+00	1.1480E-01
HanXRQChr08g0220101	8.1479E-02	2.5800E+01	-9.5460E+00	2.7200E-02	1.1482E-01
HanXRQChr15g0474571	6.8613E+00	2.4100E+01	-1.1327E+01	6.9737E-01	1.1483E-01
HanXRQChr17g0536721	1.2320E-02	2.2700E+01	1.0215E+01	1.1993E-02	1.1484E-01
HanXRQChr05g0140291	9.4035E-02	2.0300E+01	1.6240E+00	4.5944E-02	1.1490E-01
HanXRQChr11g0342361	7.1695E-01	2.4600E+01	3.9360E+00	1.5906E-01	1.1494E-01
HanXRQChr05g0154811	6.6849E-01	2.5200E+01	9.3240E+00	2.3278E-01	1.1494E-01
HanXRQChr07g0198131	1.4238E+00	2.2300E+01	7.3590E+00	2.0647E-01	1.1495E-01
HanXRQChr11g0345641	7.6331E-03	2.2800E+01	-9.3480E+00	8.7999E-03	1.1498E-01
HanXRQChr16g0511071	4.2560E-01	2.5900E+01	-1.0360E+01	8.1706E-02	1.1514E-01
HanXRQChr13g0423371	1.9651E-01	2.7700E+01	-7.7560E+00	9.9919E-02	1.1515E-01
HanXRQChr03g0085951	1.0688E-01	2.2900E+01	4.5800E+00	4.0423E-02	1.1515E-01
HanXRQChr02g0057461	2.4182E+01	2.0600E+01	2.4720E+00	8.7934E-01	1.1519E-01
HanXRQChr04g0106961	1.7103E+02	2.0900E+01	8.3600E-01	1.4946E+01	1.1520E-01
HanXRQChr15g0465701	8.6107E-01	2.0800E+01	8.3200E-01	1.8320E-01	1.1530E-01
HanXRQChr16g0511631	6.9425E+01	2.6600E+01	4.5220E+00	3.9548E+00	1.1534E-01
HanXRQChr10g0293531	7.0455E+01	2.5400E+01	1.2700E+00	7.5701E+00	1.1535E-01
HanXRQChr12g0377511	1.3169E+01	2.2100E+01	3.5360E+00	1.6930E+00	1.1538E-01
HanXRQChr14g0460911	7.4558E+00	2.0900E+01	8.3600E-01	6.5167E-01	1.1540E-01
HanXRQChr09g0254241	6.8340E-03	2.4500E+01	-9.8000E+00	1.0161E-02	1.1549E-01
HanXRQChr03g0091321	2.6874E-02	2.3700E+01	5.6880E+00	1.8640E-02	1.1552E-01
HanXRQChr16g0530431	1.0969E+01	2.5300E+01	-1.2144E+01	1.0501E+00	1.1553E-01
HanXRQChr14g0444951	3.4267E-01	2.3200E+01	4.1760E+00	8.8236E-02	1.1556E-01
HanXRQChr06g0184761	1.2246E+01	2.6000E+01	1.1440E+01	1.1778E+00	1.1558E-01
HanXRQChr01g0016201	2.1534E+00	2.4200E+01	-1.0648E+01	2.5707E-01	1.1559E-01
HanXRQChr09g0261021	9.5528E-01	2.3000E+01	0.0000E+00	1.4874E-01	1.1566E-01
HanXRQChr13g0420261	2.6777E-01	2.0300E+01	1.4210E+00	7.1077E-02	1.1567E-01
HanXRQChr10g0317081	1.0640E-01	2.7100E+01	3.2520E+00	9.3256E-02	1.1570E-01
HanXRQChr10g0291661	2.0455E-01	2.2700E+01	1.1350E+00	6.3425E-02	1.1572E-01
HanXRQChr15g0490491	5.6656E-03	2.7700E+01	-5.2630E+00	8.4888E-03	1.1577E-01
HanXRQChr07g0196331	2.0182E+01	2.1000E+01	4.6200E+00	1.6070E+00	1.1578E-01
HanXRQChr08g0207891	4.8436E-02	2.7800E+01	1.1120E+01	2.6884E-02	1.1581E-01
HanXRQChr02g0040401	3.1976E+00	2.0700E+01	-5.5890E+00	5.4322E-01	1.1584E-01
HanXRQChr10g0303971	1.5800E+02	2.6600E+01	-6.6500E+00	2.3425E+01	1.1586E-01
HanXRQChr14g0456671	3.6503E-03	2.5300E+01	-1.2650E+01	5.6106E-03	1.1587E-01
HanXRQChr12g0358721	3.0897E-01	2.4400E+01	-1.0980E+01	1.1387E-01	1.1593E-01
HanXRQChr10g0281631	6.8157E-02	2.1200E+01	-1.0600E+00	3.2282E-02	1.1594E-01
HanXRQChr14g0445961	1.9060E+01	2.0100E+01	5.8290E+00	1.8154E+00	1.1595E-01
HanXRQChr10g0308391	4.2234E-02	2.2600E+01	4.5200E+00	3.0667E-02	1.1602E-01
HanXRQChr07g0186351	8.4377E-01	2.2500E+01	8.1000E+00	1.8312E-01	1.1606E-01
HanXRQChr02g0031311	8.9606E-01	2.1800E+01	8.9380E+00	1.1811E-01	1.1606E-01
HanXRQChr07g0191201	2.6430E-02	2.2600E+01	-8.5880E+00	3.1411E-02	1.1608E-01
HanXRQChr05g0149771	3.0267E+01	2.1800E+01	-3.7060E+00	2.5987E+00	1.1611E-01
HanXRQChr05g0157381	5.5797E-01	2.1400E+01	2.3540E+00	9.8876E-02	1.1613E-01
HanXRQChr13g0408321	3.4652E+00	2.4100E+01	4.5790E+00	4.1684E-01	1.1619E-01
HanXRQChr16g0524731	3.0171E-02	2.2500E+01	-6.7500E+00	2.1719E-02	1.1619E-01
HanXRQChr17g0536311	1.3433E+00	2.3400E+01	5.1480E+00	2.4781E-01	1.1630E-01
HanXRQChr16g0507381	5.7631E-01	2.4200E+01	-5.0820E+00	8.9571E-02	1.1630E-01
HanXRQChr01g0024581	1.2801E+00	2.5200E+01	-1.0080E+01	1.6985E-01	1.1640E-01
HanXRQChr01g0023471	5.6187E+00	2.1000E+01	-2.3100E+00	5.4775E-01	1.1642E-01
HanXRQChr01g0006161	4.2430E-01	2.3100E+01	-7.1610E+00	1.6331E-01	1.1644E-01
HanXRQMTg0579451	3.5708E-01	2.1800E+01	5.4500E+00	1.0504E-01	1.1654E-01
HanXRQChr10g0301601	1.6352E+02	2.4000E+01	-8.1600E+00	2.0553E+01	1.1656E-01
HanXRQChr13g0400231	2.8513E-01	2.4900E+01	-1.1454E+01	7.4280E-02	1.1662E-01
HanXRQChr14g0456971	3.9071E-01	2.7900E+01	1.3113E+01	1.2760E-01	1.1664E-01
HanXRQChr04g0094941	2.0194E+00	2.1700E+01	2.8210E+00	3.0467E-01	1.1664E-01
HanXRQChr02g0032411	2.3096E+01	2.1800E+01	6.1040E+00	1.6995E+00	1.1668E-01
HanXRQChr17g0540381	2.5744E+02	2.3100E+01	-7.3920E+00	3.1189E+01	1.1669E-01
HanXRQChr13g0422111	7.0479E-01	2.3200E+01	3.4800E+00	1.0184E-01	1.1673E-01
HanXRQChr12g0355661	5.5693E+01	2.2000E+01	-7.2600E+00	1.0115E+01	1.1675E-01
HanXRQChr09g0262851	7.4568E-01	2.6300E+01	9.9940E+00	1.7022E-01	1.1680E-01
HanXRQChr10g0287951	9.1621E-01	2.5000E+01	-1.0000E+00	4.4043E-01	1.1681E-01
HanXRQChr06g0167861	2.8040E-03	2.1000E+01	5.8800E+00	5.5476E-03	1.1682E-01
HanXRQChr02g0035291	3.3895E+00	2.0900E+01	-4.1800E-01	4.2679E-01	1.1686E-01
HanXRQChr03g0066241	2.7220E-01	2.4500E+01	4.6550E+00	8.5856E-02	1.1689E-01
HanXRQChr03g0083061	5.6109E-02	2.5700E+01	-8.2240E+00	2.7959E-02	1.1691E-01
HanXRQChr01g0016611	3.7758E-02	2.1100E+01	0.0000E+00	1.8678E-02	1.1698E-01
HanXRQChr15g0468721	9.1372E+00	2.2100E+01	-2.6520E+00	1.0416E+00	1.1704E-01
HanXRQChr01g0022751	7.9593E-02	2.2400E+01	2.9120E+00	3.8022E-02	1.1706E-01
HanXRQChr03g0087601	3.0321E+02	2.4000E+01	8.1600E+00	1.0303E+01	1.1707E-01
HanXRQChr12g0363321	2.8600E+01	2.2000E+01	-4.6200E+00	2.9465E+00	1.1711E-01
HanXRQChr01g0025161	7.8572E-02	2.3800E+01	1.1900E+00	2.8189E-02	1.1715E-01
HanXRQChr11g0330101	2.0456E+01	2.2300E+01	-1.3380E+00	4.5320E+00	1.1717E-01
HanXRQChr11g0339751	9.2325E-02	2.5200E+01	-1.1844E+01	3.2508E-02	1.1720E-01
HanXRQChr10g0314451	4.3612E-01	2.2300E+01	-1.1150E+00	1.0914E-01	1.1727E-01
HanXRQChr10g0306571	8.9547E-02	2.4600E+01	1.1562E+01	5.3045E-02	1.1727E-01
HanXRQChr10g0313791	5.8683E-02	2.4000E+01	1.0320E+01	3.3370E-02	1.1729E-01
HanXRQChr03g0082911	1.1165E-01	2.1300E+01	1.2780E+00	5.5405E-02	1.1732E-01
HanXRQChr09g0265061	5.1824E+01	2.1400E+01	-4.2800E+00	6.9689E+00	1.1732E-01
HanXRQChr04g0124921	1.5017E+00	2.1800E+01	2.6160E+00	4.2891E-01	1.1732E-01
HanXRQChr14g0436441	1.5780E-01	2.6100E+01	3.9150E+00	4.8717E-02	1.1735E-01
HanXRQChr12g0372101	2.7343E+01	2.5700E+01	-7.7100E+00	2.3523E+00	1.1737E-01
