GeneID	MeanExpLev	Period	Phase	Beta	pMMC-Beta
HanXRQChr09g0266921	2.0721E+01	2.4300E+01	-1.0449E+01	3.4456E+00	7.4932E-04
HanXRQChr11g0326231	4.6934E+01	2.4800E+01	1.4880E+00	6.1850E+00	7.4932E-04
HanXRQChr10g0301911	1.1469E+00	2.3000E+01	9.6600E+00	6.1299E-01	7.4932E-04
HanXRQChr14g0430071	1.8036E+02	2.3400E+01	1.4040E+00	1.8899E+01	7.4932E-04
HanXRQChr11g0320291	9.5944E+00	2.3200E+01	4.8720E+00	1.9658E+00	7.4932E-04
HanXRQChr02g0036741	6.9926E+00	2.2600E+01	4.5200E-01	2.2977E+00	7.4932E-04
HanXRQChr15g0467961	3.0395E+01	2.3200E+01	-9.5120E+00	9.6886E+00	7.4932E-04
HanXRQChr01g0006661	8.8177E-02	2.6900E+01	-9.4150E+00	9.8530E-02	7.4932E-04
HanXRQChr10g0288201	1.4309E+01	2.3400E+01	9.8280E+00	2.6603E+00	7.4932E-04
HanXRQChr09g0249281	3.2742E-01	2.4700E+01	-9.6330E+00	2.1956E-01	7.4932E-04
HanXRQChr11g0342921	2.2980E-01	2.4400E+01	9.5160E+00	1.9655E-01	7.4932E-04
